,movie_id,title,overview,budget,revenue,popularity,release_date,poster_url
,109513,Hit & Run,"When former getaway driver Charlie Bronson jeopardises his Witness Protection Plan identity in order to help his girlfriend get to Los Angeles, the feds and Charlie's former gang chase them on the road.",2.0,14.4,1.9444,,https://image.tmdb.org/t/p/original/2n3FTpj2AmucfvgZ5tunZxZ2Jvf.jpg
,14788,Bubble,"Set against the backdrop of a decaying Midwestern town, a murder becomes the focal point of three people who work in a doll factory.",1.6,0.261966,1.9428,,https://image.tmdb.org/t/p/original/w56oo9nREcF54sNXVYuE9QxZFjT.jpg
,33273,Cell 211,"The story of two men on different sides of a prison riot -- the inmate leading the rebellion and the young guard trapped in the revolt, who poses as a prisoner in a desperate attempt to survive the ordeal.",5.7,19.300483,1.9426,,https://image.tmdb.org/t/p/original/koap5B3bQHQi3yaZ39vpWR66TGP.jpg
,510298,Seberg,An ambitious young FBI agent is assigned to investigate iconic actress Jean Seberg when she becomes embroiled in the tumultuous civil rights movement in late 1960s Los Angeles.,8.0,0.592565,1.9422,,https://image.tmdb.org/t/p/original/kv78WJ2YvWyk3c32sbOGFh64xcs.jpg
,375742,The Lure,"Two mermaid sisters, who end up performing at a nightclub, face cruel and bloody choices when one of them falls in love with a beautiful young man.",1.3,0.102986,1.9401,,https://image.tmdb.org/t/p/original/mxdssWM8WyzBFq6pYwBHeTIJK1A.jpg
,234212,Demonic,A police officer and a psychologist investigate the deaths of five people who were killed while trying to summon ghosts.,3.0,4.668109,1.9388,,https://image.tmdb.org/t/p/original/ne0wAvbmzk72svslxjuFySrXEKw.jpg
,8270,The Lookout,"Chris is a once promising high school athlete whose life is turned upside down following a tragic accident. As he tries to maintain a normal life, he takes a job as a janitor at a bank, where he ultimately finds himself caught up in a planned heist.",16.0,5.36703,1.9362,,https://image.tmdb.org/t/p/original/wTYyXCoIBy2TDxetoGS4Sc0VBP1.jpg
,340103,The Monster,A mother and her 10-year old daughter are trapped in a forest. There is something in this forest. Something unlike anything they have heard before. Something that lurks in the darkness and it’s coming after them.,2.7,0.074,1.9357,,https://image.tmdb.org/t/p/original/hfZlhea7wCNQK78VfZC3gDJ4si.jpg
,36683,20th Century Boys: Beginning of the End,"In 1969, Kenji, an elementary school kid and his friends built a secret base during their summer holidays. They fantasized that they had to fight villains who were out to conquer the world and wrote them in the Book of Prophecies. Years later in 1997, Kenji becomes a convenience store manager and leads a regular life after giving up his dreams to become a rock star. His boring life is suddenly turned upside down when his old classmate dies mysteriously and an entire family in the neighbourhood disappears. At the same time, a religious cult and its mysterious leader, Friend emerges and a strange chain of events duplicating exactly the events described in the Book of Prophecies follow. Is this the beginning of the end of the world? Who is Friend?",20.0,31.244858,1.9349,,https://image.tmdb.org/t/p/original/nb1fd4nZyBLUhkjnAQx5607aBMq.jpg
,24432,Doogal,An adorable candy-loving mutt goes on a mission to save the world.,20.0,27.450189,1.9344,,https://image.tmdb.org/t/p/original/4Z7h8xDBxQADSPFGj7vmMN76ynX.jpg
,518764,Animal World,"Backed into a corner by mounting debts, a youth agrees to submit himself to a high stakes game of chance in international waters aboard a disused warship.",0.125,69.8857,1.9343,,https://image.tmdb.org/t/p/original/kxc25B05Gq4CbCoWbyTFf9iF0wn.jpg
,8875,Timber Falls,"A weekend of camping in the mountains becomes an excursion into hell for a young couple, who become pawns in a grotesque plot hatched by deranged locals.",2.6,0.677548,1.9329,,https://image.tmdb.org/t/p/original/v6Lgqh0OYLpeKzbIqxPeDXYstKE.jpg
,342521,Keanu,Friends hatch a plot to retrieve a stolen cat by posing as drug dealers for a street gang.,15.0,20.749853,1.9298,,https://image.tmdb.org/t/p/original/dPWlBmCixh9k3Jjb7c7jkIaxBbL.jpg
,481879,Die in a Gunfight,"Mary and Ben are the star-crossed black sheep of two powerful families engaged in a centuries-long feud. When the pair reignite a romance after many years apart, their forbidden love draws a motley assortment of schemers and killers into their orbit, and as fists and bullets fly, it becomes clear that violent delights will have violent ends.",4.0,0.031395,1.9262,,https://image.tmdb.org/t/p/original/byXLJZq5vfveYdAWaC4uMtojsWj.jpg
,393559,My Life as a Zucchini,"After his mother’s death, Zucchini is befriended by a kind police officer, Raymond, who accompanies him to his new foster home filled with other orphans his age. There, with the help of his newfound friends, Zucchini eventually learns to trust and love as he searches for a new family of his own.",8.0,5.873256,1.9255,,https://image.tmdb.org/t/p/original/2uu8fIzl76C9MFiUQhjKYSLKVq.jpg
,13177,Battle in Seattle,"Thousands of activists arrive in Seattle, Washington in masses to protest the WTO Ministerial Conference of 1999 (World Trade Organization). Although it began as a peaceful protest with a goal of stopping the WTO talks, it escalated into a full-scale riot and eventually, a State of Emergency that pitted protesters against the Seattle Police Department and the National Guard.",8.0,0.908847,1.9252,,https://image.tmdb.org/t/p/original/jO8tKM4mCMXpLVd5GnmlfJByghF.jpg
,407890,Lean on Pete,"Charley Thompson, a teenager living with his single father, gets a summer job working for horse trainer Del Montgomery. Bonding with an aging racehorse named Lean on Pete, Charley is horrified to learn he is bound for slaughter, and so he steals the horse, and the duo embark on an odyssey across the new American frontier.",8.0,2.4,1.9232,,https://image.tmdb.org/t/p/original/7SuPHSo9Uw8GACkP2oPst512Qhl.jpg
,209403,Bad Words,"Forty-year-old misanthrope, Guy Trilby, enters the National Golden Quill Spelling Bee through a loophole in the rules.",9.5,7.8,1.9204,,https://image.tmdb.org/t/p/original/hZo399sszo6QxEPOmqJiq5NhQeU.jpg
,428495,The Nile Hilton Incident,"Cairo, 2011. A police officer investigates the murder of a woman in a luxurious hotel in the days leading up to the Egyptian revolution.",4.25,0.081089,1.9201,,https://image.tmdb.org/t/p/original/rT2xr2aFZ74CcXKocBUl93NDoQv.jpg
,28205,The Class,An average guy of an Estonian high-school decides to defend his bullied classmate. This starts a war between him and the informal leader of the class.,0.145625,0.004117,1.9192,,https://image.tmdb.org/t/p/original/AogHMwGObAqXgXoqtj2Zg90fX5K.jpg
,8780,Baby Mama,"A successful, single businesswoman who dreams of having a baby discovers she is infertile and hires a working class woman to be her unlikely surrogate.",30.0,64.4,1.9192,,https://image.tmdb.org/t/p/original/xZOwucsL5NInPyFcmqJzytHkaJR.jpg
,127373,What Maisie Knew,"In New York City, a young girl is caught in the middle of her parents' bitter custody battle.",6.0,2.711379,1.919,,https://image.tmdb.org/t/p/original/1unkWKdT68ba6NdiSsPqzJeylxc.jpg
,17501,Don,"DCP DeSilva sees a way to bring to justice the feared head of a criminal empire by recruiting a man named Vijay, who looks exactly like the crime boss. The ruse works too well, and soon Vijay finds his life in danger when DeSilva, the only one who knows his true identity, dies.",5.0,15.0,1.9156,,https://image.tmdb.org/t/p/original/4HyRXNJ4U3H5yP9XjeTGWtlUlJN.jpg
,42296,Catfish,"Nev, a 24-year-old New York-based photographer, has no idea what he's in for when Abby, an eight-year-old girl from rural Michigan, contacts him on Facebook, seeking permission to paint one of his photographs. When he receives her remarkable painting, Nev begins a friendship and correspondence with Abby's family. But things really get interesting when he develops a cyber-romance with Abby's attractive older sister, Megan, a musician and model. Prompted by some startling revelations about Megan, Nev and his buddies embark on a road trip in search of the truth.",0.03,3.045943,1.915,,https://image.tmdb.org/t/p/original/mXNxee2ix6Ke0bSIqFST0UhbVLR.jpg
,152259,Phantom,"The haunted Captain of a Soviet submarine holds the fate of the world in his hands. Forced to leave his family behind, he is charged with leading a covert mission cloaked in mystery.",10.0,1.197759,1.9146,,https://image.tmdb.org/t/p/original/lA1CRLLy3mA5bbut4g3u3CKBrZX.jpg
,517991,The Spy Gone North,"South Korea, 1993. An agent of the National Intelligence Service is sent to Beijing to infiltrate a group of North Korean officials with the ultimate goal of obtaining information about their nuclear program.",17.0,0.003175,1.9126,,https://image.tmdb.org/t/p/original/ib7SNOKqPKLyVXTjhuVJIglTC3E.jpg
,534780,Andhadhun,A series of mysterious events changes the life of a blind pianist who now must report a crime that was actually never witnessed by him.,4.5,40.0,1.9123,,https://image.tmdb.org/t/p/original/dy3K6hNvwE05siGgiLJcEiwgpdO.jpg
,320588,"Hello, My Name Is Doris",A self-help seminar inspires a sixty-something woman to romantically pursue her younger co-worker.,1.0,14.659448,1.9111,,https://image.tmdb.org/t/p/original/iYRpTDqZgA3rsRh4EIkWHsMjAKd.jpg
,153795,Straight A's,"Pressured by his late mother's ghost to return home to the family he abandoned, a former addict grabs a bag of pills and a sack of marijuana and hits the road to Shreveport.",2.0,0.061669,1.9063,,https://image.tmdb.org/t/p/original/92bkt0yTztGrNy44bOIHkxpkcDn.jpg
,167810,Lost River,"Billy, a single mother of two, is led into a macabre underworld while her teenage son, Bones, discovers a secret road leading to an underwater town. Both Billy and Bones must dive deep into the mystery if their family is to survive.",2.0,0.045431,1.9061,,https://image.tmdb.org/t/p/original/z00sPSV2Fue6tDPAhtn1mehOHc2.jpg
,538207,We Die Young,"Lucas, a 14-year-old boy inducted into the gang life in Washington D.C., is determined that his 10-year-old brother won't follow the same path. When an Afghanistan war veteran comes into the neighborhood, an opportunity arises.",4.0,0.143837,1.9059,,https://image.tmdb.org/t/p/original/dB0Dl2nDRmvplaJLeHSfkppJXHs.jpg
,325789,The Infiltrator,A U.S Customs official uncovers a massive money laundering scheme involving Pablo Escobar.,28.0,21.01111,1.9032,,https://image.tmdb.org/t/p/original/758F57DxVRLe38S1Je4O1Bjx2u6.jpg
,602666,Detective Chinatown 3,"Tang Ren and Qin Feng travel to Japan to investigate the death of a mafia head. As they suspect foul play, they engage in a battle of wits against foreign detectives.",117.0,686.257563,1.8968,,https://image.tmdb.org/t/p/original/jPF7uzdrJ3gynLAgNdCG9CevqAS.jpg
,164331,Spiders,"After a Soviet space station crashes into a New York City subway tunnel, a species of venomous spiders is discovered, and soon they mutate to gigantic proportions and wreak havoc on the city.",7.0,0.257019,1.8947,,https://image.tmdb.org/t/p/original/vuF1EopyrrtRvVPsAsFBAThcWIT.jpg
,913814,Brian and Charles,"An endearing outlier, Brian lives alone in a Welsh valley, inventing oddball contraptions that seldom work. After finding a discarded mannequin head, Brian gets an idea. Three days, a washing machine, and sundry spare parts later, he’s invented Charles, an artificially intelligent robot who learns English from a dictionary and proves a charming, cheeky companion. Before long, however, Charles also develops autonomy. Intrigued by the wider world — or whatever lies beyond the cottage where Brian has hidden him away — Charles craves adventure.",1.2,0.21622,1.8934,,https://image.tmdb.org/t/p/original/pzP3N9qRo3S91QjfBFWNI0ph0AY.jpg
,58882,Snow Flower and the Secret Fan,A story set in 19th century China and centered on the lifelong friendship between two girls who develop their own secret code as a way to contend with the rigid cultural norms imposed on women.,0.134005,1.332231,1.8933,,https://image.tmdb.org/t/p/original/lhhlq19I9BjcfmGLZc7SzHQULo0.jpg
,14326,Nights in Rodanthe,"Adrienne is trying to decide whether to stay in her unhappy marriage or not, and her life changes when Paul, a doctor who is travelling to reconcile with his estranged son, checks into an inn where she is staying.",30.0,84.375061,1.8916,,https://image.tmdb.org/t/p/original/nyB5BeSNJUcWwKN7ypCMjbvnarq.jpg
,38850,Stolen,"A detective becomes obsessed with solving a child's 50-year-old murder, uncovering striking similarities between the case and his son's disappearance.",2.0,0.007306,1.8881,,https://image.tmdb.org/t/p/original/sJzSflTDiGc4E641ex5ADyfdCQ8.jpg
,7304,Running Scared,"A low-ranking thug is entrusted by his boss to dispose of a gun that killed corrupt cops, but things spiral out of control when the gun ends up in wrong hands.",17.0,9.5,1.8874,,https://image.tmdb.org/t/p/original/wVlwZbwJlI5C33STslTyVNRGjg6.jpg
,12412,Miracle at St. Anna,"Miracle at St. Anna chronicles the story of four American soldiers who are members of the all-black 92nd ""Buffalo Soldier"" Division stationed in Tuscany, Italy during World War II.",45.0,9.323833,1.8832,,https://image.tmdb.org/t/p/original/7PqmgaQBuD0Zp9pDIkkEjkhCJUj.jpg
,1441,The Contract,"Attempting to recover from a recent family trauma by escaping into the woods for a peaceful hiking trip, an ex-lawman and his young son stumble across a dangerous contract killer.",25.0,5.5492,1.8822,,https://image.tmdb.org/t/p/original/sU2yzV3T1LetBdQPAeBRDb4YwLo.jpg
,23988,Stan Helsing,"A spoof on many horror movie series. Ending his shift at the video rental, Stan's picked up by his BFF and 2 cute girls, all going to a Halloween party. Will they even get there?",0.365,1.4,1.8811,,https://image.tmdb.org/t/p/original/qDlmKahejt0NoQzw65tnLayEhHZ.jpg
,553147,Fool's Paradise,"A down-on-his-luck publicist discovers a recently released mental health patient who looks just like a misbehaving movie star. The publicist subs him into a film, creating a new star. But fame and fortune are not all they are cracked up to be.",3.0,0.885712,1.8803,,https://image.tmdb.org/t/p/original/pPv4KYbcG16xmr2Q0rlV2Brqh6g.jpg
,236735,Marshland,"The Spanish Deep South, 1980. A series of brutal murders of adolescent girls in a remote and forgotten town bring together two disparate characters - both detectives in the homicide division - to investigate the cases.",4.0,5.169755,1.8801,,https://image.tmdb.org/t/p/original/vaXobQ6Y1o5sOH9twNz1oUFFRU8.jpg
,84332,Safety Not Guaranteed,Three magazine employees head out on an assignment to interview a guy who placed a classified ad seeking a companion for time travel.,0.75,4.424699,1.8792,,https://image.tmdb.org/t/p/original/gH0l9kiaK1Ulalbq07nqR7jtin5.jpg
,325346,The Hollars,"Aspiring New York City artist John Hollar returns to his Middle America hometown on the eve of his mother’s brain surgery. Joined by his girlfriend, eight months pregnant with their first child, John is forced to navigate the crazy world he left behind.",3.8,1.016985,1.8786,,https://image.tmdb.org/t/p/original/9ybRAn6AoSuyMjfqbhgosdye2R5.jpg
,8975,The Marine,A group of diamond thieves on the run kidnap the wife of a recently discharged marine who goes on a chase through the South Carolinian wilderness to retrieve her.,20.0,22.165608,1.8748,,https://image.tmdb.org/t/p/original/pONyvBJwHNg5CWu7mtsv4qaq75C.jpg
,14976,Rachel Getting Married,A young woman who has been in and out from rehab for the past 10 years returns home for the weekend for her sister's wedding.,12.0,16.937968,1.8716,,https://image.tmdb.org/t/p/original/bumaq3lqe4YSsq6LlYoge7e9ABk.jpg
,655082,Eiffel,"The French government is asking Gustave Eiffel to design something spectacular for the 1889 Paris World Fair, but he simply wants to design the subway—until he crosses paths with a mysterious woman from his past.",26.0,13.0,1.8698,,https://image.tmdb.org/t/p/original/lG2gzXq2ZhZ806Ac7KCKsvNJ6yK.jpg
,19255,Away We Go,"Verona and Burt have moved to Colorado to be close to Burt's parents but, with Verona expecting their first child, Burt's parents inexplicably decide to move to Belgium, now leaving them in a place they hate and without a support structure in place. They set off on a whirlwind tour of of disparate locations where they have friends or relatives, sampling not only different cities and climates but also different families. Along the way they realize that the journey is less about discovering where they want to live and more about figuring out what type of parents they want to be.",17.0,15.779455,1.8694,,https://image.tmdb.org/t/p/original/bcN8sdoAPZae2Et1klD0iWRdSnZ.jpg
,252607,Junior,"Alex is in love with Sandra since childhood but has never dared approach her.He asks Antoine, a lonely writer to help him seduce her, because in his time he was the only one to conquer the heart of the mother.",8.35846,1.922868,1.8687,,https://image.tmdb.org/t/p/original/rXyvlWfEgVazefy4aRpgfcgeqx8.jpg
,859235,Coup de Chance,"Fanny and Jean have everything of an ideal couple: fulfilled in their professional life, they live in a magnificent apartment in the beautiful districts of Paris and seem to be in love as on the first day. But when Fanny crosses, by chance, Alain, a former high school friend, she is immediately capsized. They see each other again very quickly and get closer and closer.",10.0,7.837847,1.8657,,https://image.tmdb.org/t/p/original/cvejKWAstLqgUmC4N8P81CyhJdI.jpg
,12834,Leaves of Grass,"An Ivy League professor returns home, where his pot-growing twin brother has concocted a plan to take down a local drug lord.",9.0,1.034214,1.8634,,https://image.tmdb.org/t/p/original/dkIfBUewNDrJYL0UlNsKRUKZJYp.jpg
,9022,All the Boys Love Mandy Lane,"Beautiful Mandy Lane isn't a party girl but, when classmate Chloe invites the Texas high school student to a bash in the countryside, she reluctantly accepts. After hitching a ride with a vaguely scary older man, the teens arrive at their destination. Partying ensues, and Mandy's close pal, Emmet, keeps a watchful eye on the young males making a play for Mandy. Then two of the students are murdered.",0.75,1.75727,1.8626,,https://image.tmdb.org/t/p/original/9t7n7K0xqw0gMvrxyhdiyqEF3W1.jpg
,982271,Book Club: The Next Chapter,"Four best friends take their book club to Italy for the fun girls' trip they never had. When things go off the rails and secrets are revealed, their relaxing vacation turns into a once-in-a-lifetime cross-country adventure.",20.0,27.849137,1.8609,,https://image.tmdb.org/t/p/original/lXoeOcWWhPpLH1wzTIhOx8jydBo.jpg
,283587,Beasts of No Nation,"Based on the experiences of Agu, a child fighting in the civil war of a West African country. Follows Agu's journey as he's forced to join a group of soldiers. While he fears his commander and many of the men around him, his fledgling childhood has been brutally shattered by the war raging through his country, and he is at first torn between conflicting revulsion and fascination.",6.0,9.0777,1.8607,,https://image.tmdb.org/t/p/original/1D4vcJmJc58WXarpRtwgd2do9Rg.jpg
,7511,The Last Kiss,"Michael has a great job, has his 4 best friends, and is in love with a beautiful girl at 30. He loves Jenna but his life seems predictable until someone else enters his life. It seems that everybody's having relationship problems.",20.0,15.851622,1.8597,,https://image.tmdb.org/t/p/original/aXEoGmvSuYSgdLzwuIPniK08VX3.jpg
,13956,Fly Me to the Moon,Three young houseflies stow away aboard the Apollo 11 flight to the moon.,25.0,46.651414,1.8595,,https://image.tmdb.org/t/p/original/wdjn8YldRIgusHRf8aqdKqriRnp.jpg
,37080,Mother and Child,"The lives of three women have a commonality: adoption. Karen is a physical therapist who regrets that, as a teenager, she gave up her daughter for adoption. Elizabeth was an adopted child and is now a successful lawyer, but her personal life lacks warmth. Lucy and her husband have failed to conceive and now hope to adopt a baby to make their family complete.",7.0,4.0,1.8594,,https://image.tmdb.org/t/p/original/k5CjH4scjbBlGWLdZyUS7NEZf16.jpg
,280795,Haider,A young man returns to Kashmir after his father's disappearance to confront his uncle - the man he suspects to have a role in his father's fate.,7.0,11.5,1.8587,,https://image.tmdb.org/t/p/original/lOCotkHPODWdsRDMoLbSdLdVT3L.jpg
,331836,Babysitting 2,"Franck and his girlfriend Sonya, plus some of their friends go on holiday in Brazil. Franck, his friends, two girls and Sonya's grandmother leave to visit a cave, but everything goes wrong and their crazy adventures begin.",9.458736,24.563629,1.8577,,https://image.tmdb.org/t/p/original/8kDHjMLw5knh0AYdp9iIeUt5AYZ.jpg
,10090,Reno 911!: Miami,A rag-tag team of Reno cops are called in to save the day after a terrorist attack disrupts a national police convention in Miami Beach during spring break. Based on the Comedy Central series.,10.0,20.342161,1.8572,,https://image.tmdb.org/t/p/original/l9v3nqTU4Gj2zuASGDLJX4YD8ma.jpg
,302528,Remember,"With the aid of a fellow Auschwitz survivor and a hand-written letter, an elderly man with dementia goes in search of the person responsible for the death of his family.",9.6,1.986615,1.8552,,https://image.tmdb.org/t/p/original/x496Ip0weJYfsEX23eNyzG4MjXV.jpg
,347026,A United Kingdom,"The inspiring true story of Seretse Khama, the King of Bechuanaland (modern Botswana), and Ruth Williams, the London office worker he married in 1948 in the face of fierce opposition from their families and the British and South African governments. Seretse and Ruth defied family, Apartheid and empire - their love triumphed over every obstacle flung in their path and in so doing they transformed their nation and inspired the world.",14.0,13.819139,1.8551,,https://image.tmdb.org/t/p/original/xyhoW9qK7ZaDM1V4A6pPL9DWjn8.jpg
,8265,Welcome to the Sticks,"Although living a comfortable life in Salon-de-Provence, a charming town in the South of France, Julie has been feeling depressed for a while. To please her, Philippe Abrams, a post office administrator, her husband, tries to obtain a transfer to a seaside town, on the French Riviera, at any cost. The trouble is that he is caught red-handed while trying to scam an inspector. Philippe is immediately banished to the distant unheard of town of Bergues, in the Far North of France...",11.0,245.144417,1.8548,,https://image.tmdb.org/t/p/original/cnUkc60SkI1PCY1SyfLFpZc0T7C.jpg
,309302,Wolf Totem,"In 1969, a young Beijing student, Chen Zhen, is sent to live among the nomadic herdsmen of Inner Mongolia. Caught between the advance of civilization from the south and the nomads' traditional enemies - the marauding wolves - to the north; humans and animals, residents and invaders alike, struggle to find their true place in the world.",38.0,123.205624,1.8541,,https://image.tmdb.org/t/p/original/WHE5b5pO3lLyStt5cA2vMLYPI4.jpg
,628241,Ala Vaikunthapurramuloo,"After growing up enduring criticism from his father, a young man finds his world shaken upon learning he was switched at birth with a millionaire's son.",11.45,34.0,1.8539,,https://image.tmdb.org/t/p/original/goVGxWzvxs8oMNJ1Zc0QmfJlIzs.jpg
,38150,Heartless,"Jamie Morgan is a troubled young man with a facial birthmark, which has left him isolated and fearful, hiding from the world outside. He lives in the East End, notorious for its violent hooded gangs. According to news reports, the gangs are now wearing demon masks. But, one night, after the murder of his mother, Jamie discovers the terrifying truth.",5.0,0.020435,1.8529,,https://image.tmdb.org/t/p/original/3kRaWKYqtx9nyqcIkdTf58igzVb.jpg
,266639,Jem and the Holograms,"As a small-town girl catapults from underground video sensation to global superstar, she and her three sisters begin a one-in-a-million journey of discovering that some talents are too special to keep hidden. Four aspiring musicians will take the world by storm when they see that the key to creating your own destiny lies in finding your own voice.",5.0,2.333684,1.8522,,https://image.tmdb.org/t/p/original/qwsx5i4xUW3YZoFWlrkpNTUfpZf.jpg
,9262,My Mom's New Boyfriend,"After several years away, FBI agent Henry Durand returns to find his mother, Marty, a much different person: Having long mourned for Henry's father, she is now embracing single life. One day, while Marty, Henry and his new fiancée, Emily, are out for a walk, they meet Tommy, a mysterious stranger with whom Marty then becomes involved. However, through his FBI contacts, Henry learns that Tommy is suspected of being an art thief. As a young federal agent, Henry is given a difficult assignment: spy on his mother and her boyfriend who is suspected of leading a gang of art thieves.",25.0,7.926601,1.8517,,https://image.tmdb.org/t/p/original/7EBefmFo8H6MdmbQ10lTlKXX1DA.jpg
,9672,Infamous,"While researching his book In Cold Blood, writer Truman Capote develops a close relationship with convicted murderers Dick Hickock and Perry Smith.",13.0,2.689799,1.851,,https://image.tmdb.org/t/p/original/cIQUn20lUQpi70W0Z7ixezQJ7gj.jpg
,722778,The Hand of God,"In 1980s Naples, Italy, an awkward Italian teen struggling to find his place experiences heartbreak and liberation after he's inadvertently saved from a freak accident by football legend Diego Maradona.",13.049974,0.167909,1.8506,,https://image.tmdb.org/t/p/original/kreVxr5moB7K52IGGV1BGAn6nq1.jpg
,157829,The Disappearance of Eleanor Rigby: Them,A New York couple's relationship is tested after the loss of their child. This film is the wide-released combination of the original two :him and :her volumes that premiered at the Cannes Film Festival.,3.0,1.448076,1.8474,,https://image.tmdb.org/t/p/original/rFBfW5RJbjgOYufLvu2DP4A71JW.jpg
,79694,The Apparition,"Plagued by frightening occurrences in their home, Kelly and Ben learn that a university's parapsychology experiment produced an entity that is now haunting them. The malevolent spirit feeds on fear and torments the couple no matter where they run. Desperate, Kelly and Ben turn to a paranormal researcher, but even with his aid, it may already be too late to save themselves from the terrifying presence.",17.0,9.627492,1.8461,,https://image.tmdb.org/t/p/original/jO45nIEQMWHE0I68aGls3mRJR8M.jpg
,84305,Lay the Favorite,A former stripper's talent with numbers lands her a job with a professional gambler who runs a sports book in Las Vegas.,26.35,1.576687,1.8457,,https://image.tmdb.org/t/p/original/n57AyhFm5Jhe2qu0yuShYlokPmQ.jpg
,18320,The Young Victoria,"As the only legitimate heir of England's King William, teenage Victoria gets caught up in the political machinations of her own family. Victoria's mother wants her to sign a regency order, while her Belgian uncle schemes to arrange a marriage between the future monarch and Prince Albert, the man who will become the love of her life.",35.0,29.196409,1.8446,,https://image.tmdb.org/t/p/original/iGyuReyij3bPCtzJdSjTR8PR0pa.jpg
,152599,The Immigrant,1921 New York. An immigrant woman is tricked into a life of burlesque and vaudeville until a dazzling magician tries to save her and reunite her with her sister who is being held in the confines of Ellis Island.,16.0,5.867686,1.8432,,https://image.tmdb.org/t/p/original/ArWRRQYeXL3nG4jYpMOPoBvgmy9.jpg
,336029,A Tale of Love and Darkness,"The story of young Amos Oz, growing up in Jerusalem in the years before Israeli statehood with his parents; his academic father, Arieh, and his dreamy, imaginative mother, Fania.",4.0,0.572212,1.8406,,https://image.tmdb.org/t/p/original/1wvj1fegZmEeFpNFMKgc0DjL6Zc.jpg
,253161,Madame Bovary,"In 19th-century France, doctor's wife Emma Bovary seeks to escape her dull provincial life through various extramarital affairs and extravagant spending, leading to tragic consequences.",8.0,0.658532,1.8383,,https://image.tmdb.org/t/p/original/jW0CRLVYOQm0HOh6fZXnW2JKxwF.jpg
,51200,71: Into the Fire,"In August 1950, waiting for UN troops to arrive, the South Korean army assembled to protect Nakdong River. Only 71 student-soldiers are left behind to guard the city of Pohang. Now they are on a mission to defend the country from North Korean troops.",10.4,20.96766,1.8375,,https://image.tmdb.org/t/p/original/3p8nZAGiw8LT8TFpYOn7uoTUdvI.jpg
,454292,Saaho,"A battle for power ensues as warring gangters thrive to gain possession of a ""black box"" that can make them richer than they already are, and an undercover cop intervenes with the help of his sharp intellect and an instinct to kill.",51.0,55.0,1.8365,,https://image.tmdb.org/t/p/original/abjWQwUakmBUecf73jiZDx5iex0.jpg
,38031,You Will Meet a Tall Dark Stranger,"Two married couples find only trouble and heartache as their complicated lives unfold. After 40 years of marriage, Alfie leaves his wife to pursue what he thinks is happiness with a call girl. His wife, Helena, reeling from abandonment, decides to follow the advice of a psychic. Sally, the daughter of Alfie and Helena, is unhappy in her marriage and develops a crush on her boss, while her husband, Roy, falls for a woman engaged to be married.",22.0,36.01526,1.8362,,https://image.tmdb.org/t/p/original/oBhnI8UZQzTkAH1LMEtrBUmfpjS.jpg
,69798,The Inbetweeners Movie,"High school graduation just wouldn’t be complete without an un-chaperoned, uninhibited and unforgettable final holiday. At least that’s what Will, Jay, Simon and Neil think when they book a two-week stay on an exotic Greek island. As their dreams of sun-drenched days and booze-filled nights are left hopelessly unfulfilled, the lads fight their way into the party scene with hilariously humiliating results.",4.5,88.823111,1.8355,,https://image.tmdb.org/t/p/original/nePYsVp0qU8EbSXeUdr3xEkHlzN.jpg
,101267,Katy Perry: Part of Me,"Giving fans unprecedented access to the real life of the music sensation, Katy Perry: Part of Me exposes the hard work, dedication and phenomenal talent of a girl who remained true to herself and her vision in order to achieve her dreams. Featuring rare behind-the-scenes interviews, personal moments between Katy and her friends, and all-access footage of rehearsals, choreography, Katy’s signature style and more, Katy Perry: Part of Me reveals the singer’s unwavering belief that if you can be yourself, then you can be anything.",12.0,32.726956,1.8349,,https://image.tmdb.org/t/p/original/yPW5Lmptt7z8rCYtVYjkpyjI3SY.jpg
,41479,The Joneses,"A seemingly perfect family moves into a suburban neighborhood, but when it comes to the truth as to why they're living there, they don't exactly come clean with their neighbors.",10.0,7.022728,1.8347,,https://image.tmdb.org/t/p/original/5YINGouZK9pmPdMPAHv158eQf3o.jpg
,20825,I Hate Valentine's Day,"A love story set in Manhattan, where a florist who abides by a strict five-date-limit with any man finds herself wanting more with the new restaurateur in town.",3.0,4.243957,1.8339,,https://image.tmdb.org/t/p/original/j0iHgzfThoAlrgoiuix7BS1ezao.jpg
,22074,Capitalism: A Love Story,"Michael Moore comes home to the issue he's been examining throughout his career: the disastrous impact of corporate dominance on the everyday lives of Americans (and by default, the rest of the world).",20.0,17.436509,1.8337,,https://image.tmdb.org/t/p/original/zJBkIPakBXdu3cEgGqKCPHUNXVE.jpg
,712454,The Summit of the Gods,A photojournalist's obsessive quest for the truth about the first expedition to Mt. Everest leads him to search for an esteemed climber who went missing.,9.85,1.756552,1.8321,,https://image.tmdb.org/t/p/original/iowz7MwaTWMYlfLUE6GeM0m3Hze.jpg
,297806,I Saw the Light,"Singer and songwriter Hank Williams rises to fame in the 1940s, but alcohol abuse and infidelity take a toll on his career and marriage to fellow musician Audrey Mae Williams.",13.0,1.646788,1.8319,,https://image.tmdb.org/t/p/original/A2AryRwBcPDhet25eyQCyupXl0D.jpg
,14223,Wind Chill,"Two college students share a ride home for the holidays. When they break down on a deserted stretch of road, they're preyed upon by the ghosts of people who have died there.",6.0,0.28506,1.8297,,https://image.tmdb.org/t/p/original/hCHJNA3ZhfwmbMARfj0XqwYI0hC.jpg
